id,pmkSong,fnkArtist_id,fldTerms,fldTitle,fldYear
9343,SOBBYXE12A58A772B2,ARA6QLT1187FB4CB89,country rock,He Don't Care (He's Stoned),0
9344,SOUUQXL12A8C1339FE,AR1IY711187B9B0B50,ccm,One More Time (Kennedy Center Homecoming Version),0
9345,SOELHNO12A8C13F09F,ARKEZNY1187B9B7F6C,pop folk,Ela Edo Kardia Mou,0
9346,SOOTBSZ12A8C140223,ARN0DMU1187FB5B63A,pop rock,Rich Girl,1976
9347,SOAPTWU12A8C1409CB,ARWV0Q11187FB4CDCE,blues-rock,See What Tomorrow Brings,1992
9348,SOFSSHW12AAF3B3866,AR01IP11187B9AF5D2,straight edge,Hindsight,2008
9349,SOCIYKT12A6D4F8085,ARLUAK21187B9B785A,reggae,New Love,0
9350,SOKCCBG12AF72A9DF2,AR5MK521187B98E0B8,new romantic,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),1981
9351,SORRGXW12A8C139847,ARF1Q9B1187B9ADCC7,post-grunge,Lovely Day,1999
9352,SOKTWWO12AB01841C2,AR61JEC1187FB54A9F,rumba,Com Una Flama,1994
9353,SOMYXTW12A8C130319,ARS8HNI1187B9B0785,latin jazz,Los Tres Glopes / The Three Beats (danza),0
9354,SOBMGLG12A6D4F84D7,ARMI8BW1187FB57B2E,hard rock,Anything For My Baby,0
9355,SOXYFLY12AB0182A21,AR502DZ1187B98F8E1,irish folk,Fields Of Athenry,0
9356,SOSKWGF12A8C141C39,AREHK7O1187B9ADDD7,twee pop,Explode,1998
9357,SOJKWAA12A6D4F8CAF,AR7NNKG1187FB4AA1C,pop rock,Tango,2003
9358,SOFFKLF12A58A78E0F,ARXSABR11E8A2E29BF,experimental rock,When It Stings,2009
9359,SOZEHVM12AB018051E,ARUQSEE1187B9983F8,freakbeat,I See The Light (2002 Digital Remaster),0
9360,SOSGKJE12A6D4F7920,ART4QZC1187FB51612,dance pop,My Baby (Feat. Kanye West),2004
9361,SOWESXJ12A8C136BEC,ARY0XD81187FB5CF38,eurodance,Beni Aglatma,0
9362,SOTETYU12A8C1330E3,AR2OPWW1187B9A5057,horror punk,The Last Man On Earth,2007
9363,SODEFVL12A6D4F668A,AR8L3QV1187FB4C0BB,chill-out,The Flight of the serpentarius,1991
9364,SOTZPSF12A8C13BE4F,AR41O131187FB51448,gabba,Focus,0
9365,SOHMAJU12AB0186744,ARJ84561187B993E3E,hip hop,Life,0
9366,SOXYAJK12AB0182B59,ARODHHS1187FB37814,stoner rock,Another Lover,2009
9367,SOJBELS12A6D4FCE9A,AR60KPK1187B9A7552,death core,No Such Thing As Control (Album Version),2007
9368,SOFBNZY12A67ADAE8C,ARKAL321187B9AD4BE,trip rock,Fear The Sea,0
9369,SOHGJUI12AF72A724F,ARH6W4X1187B99274F,british pop,2 + 2 = 5,2003
9370,SOBBQDL12A58A7A988,ARD3LXU1187B9ABFC5,punk,100 Club 1996 ''We Love You Beatles'' - Live,0
9371,SODHTCY12A58A7F125,AR52EZT1187B9900BF,neo soul,Karma,2003
9372,SOSTZFN12AC468E3F1,ARCSHW51187B9A79D2,hip hop,deine liebe,0
9373,SOHFGYR12A8C13AE07,AR6BUE51187B9B5D71,neue deutsche welle,Vankina vapauden,0
9374,SOBZHHO12A8C134565,AR4OHL91187B9B2EB9,pop folk,To Pouli,0
9375,SOQBAQW12AAF3B35B8,ARWNGWU124207838D7,lovers rock,Heartbreaker,1972
9376,SOQBCSM12AC4687CDE,ARDMPZU1187B99A472,jazz funk,Pete's Crusade,1980
9377,SOIZHEV12A8C14138B,ARWWPKQ11F4C83D8E2,reggaeton,Yo Quiero Contigo,0
9378,SOLDWJO12AB0180E63,ARNWJEE1187B98DB44,rockabilly,Baby_ It's Gonna Cost You,0
9379,SOLFRNH12AB0181C7E,AR137UW1187B98CCBA,samba,Goody Goody,0
9380,SOQZNYW12A8C1411B3,AR15O341187B9B182C,pop folk,Sou Vazo Diskola,0
9381,SOSICQR12A8C131756,AR1IY3B1187B98B384,blues-rock,Money Blues,0
9382,SOEEKOU12AB0184A31,ARSPC9J1187B9A7EA1,gangster rap,This Is A Stick Up,0
9383,SOKMTOP12AC468980A,ARFN4JN1187B98C627,progressive house,Emerald,2004
9384,SOGAWLI12AB017E8AB,ARLWDC31187B9B4D71,garage rock,Zeno Beach,2006
9385,SOTTIHN12A8C1306A2,ARQKBSH1187B9B4B99,illbient,Meteores mouvement de Chroniques de la lumier,0
9386,SOPCZSP12A8C13F03A,ARVLIVA1187B991590,brazilian pop music,Telegrama,2002
9387,SOMJFAX12AB017FAE6,AREFFEC1187B98E12F,dubstep,Molten,2006
9388,SOWQYXA12AB01816D6,ARODP5P1187FB40142,latin jazz,It Only Takes A Moment (Album Version),0
9389,SOEYFOZ12A67ADF3F4,ARGPFYP1187B98F5CB,folk-pop,The Road Goes On Forever,1995
9390,SOHWZKE12A8AE477A9,ARWJHW61187B98FA8E,soukous,Phrase,0
9391,SOMMHHW12A6D4F9932,AROIHOI122988FEB8E,irish,The Daddy,0
9392,SODAMJC12A6D4F9E2F,ARSS4Y41187B9B0AC6,rap metal,Medicine,2005
9393,SOFRTDY12A6D4F662E,ARPUBU61187B98A4E6,blues-rock,Don't Waste My Time,1970
9394,SOZOULB12AB0184EBB,AR8FMEN1187FB4A657,heavy metal,Love You to Pieces,1985
9395,SONEQCM12AB017BDE2,ARTKTYG1187FB40CBA,progressive house,Sachmagehtsnoch,2006
9396,SOBNTNP12AB01815AE,AR0WQ1Q1187B992E16,smooth jazz,Take That!,0
9397,SONMZRR12AC4688C8C,AR6GSIE1187B98C3C7,country rock,From A Jack To A King,1963
9398,SOUSMDW12AB0181781,AREMOC71187B996C2F,ballad,L'Amour Existe Encore,2009
9399,SOAGRFG12AC468768A,ARC4O5Z1187B9AE91F,freestyle,Les DA(c)penaillA(c)s,0
9400,SOVQYSA12A8C139616,ARWF1KM1187B9908CA,pop rock,Heut' Nacht,1982
9401,SOZWCKB12AB0186C5B,ARXSABJ1187FB3C336,rap metal,Diamond Eyes (Album Version),2010
9402,SOERIII12AC468C196,ARPHH7Z1187B9B6A3A,soukous,Una dolce melodia,0
9403,SOZLAER12A58A7CA05,ARJ9DSA1187B990E00,blues-rock,The Witching Hour,2002
9404,SOUNGLM12AB0187A31,ARZ96PB1187B98F5C9,ccm,Love Me,2006
9405,SORUEDG12A8C13CFEF,ARVZWQ31187B9B8946,experimental rock,Leather Prowler,2007
9406,SORDRVY12AB0184281,ARP06GY1187B98B0F0,roots reggae,Put Down Your Weapons,2000
9407,SOPPWBB12AB0190513,ARMDBW21187FB37126,hip hop,Underarms,1987
9408,SOZCQBJ12A8C13E811,ARP2TO91187B9913EA,los angeles,Te Necesito,0
9409,SOMBNUM12A81C215EF,ARGMCPU1241B9C4C34,blues,Terraplane Blues,0
9410,SOCTLXF12A67AD9399,ARW45YR1187FB3DE95,chanson,L'idole des femmes,1994
9411,SOZZUJY12A6D4F5786,ARQ3VBJ1187FB3FE55,symphony,The Harbour,2007
9412,SOCOKFY12AB017E434,AR1S5O61187B9898AC,ccm,All Or Nothing  (Wonderful World Album Version),0
9413,SOYSVSH12A8C143429,ARQHLIO1187B98AA6A,tejano,Toda Mi Vida,0
9414,SOXMYIB12A58A7B6D7,AR6IJJ41187B98C872,tejano,La Rosa,1996
9415,SOCHUHK12A6D4F7883,ARRBF3M1187FB4D59F,rock,End Of The Beginning,2002
9416,SOFBOOL12AB0183E42,ARYXBCS1250940B844,greek,Dio Nisia,0
9417,SOTPYPV12AC907281F,AREWQSE1187B9AEC6C,southern gospel,Lift Jesus Up,0
9418,SOZBXVO12AB0188824,AR4R84C1187FB3EC16,hard bop,Jubilation T. Cornpone,0
9419,SOYJMKO12A8C142B82,AROBHK51187B9AD82B,post-hardcore,Kicking And Screaming,2008
9420,SOFMGHL12AB017AD79,ARX9YIP1187B98A656,hip hop,Slow And Low,1985
9421,SOEJLYX12AC468C212,AR7AOEJ1187FB3D279,electric blues,Lookin' for My Baby,1994
9422,SOZJGIC12AB018937D,ARV1ALU1187FB4D77E,alternative metal,Life's Blood,1997
9423,SOPEXAV12A8C144164,ARXGASQ1187FB3C727,pop rap,Black Connect 3,2009
9424,SOBLJWG12A8C135FC8,ARUUXNF1187B98FB36,ccm,The Way Of Love (West Coast Diaries Vol. 1 Album Version),0
9425,SOGPGIO12A81C21C22,ARLE1JH1187B9B630B,classic rock,Leaving The Docks,1993
9426,SOWDRKM12AB01838C7,AR69GPS1187B99E556,gabba,Noche De Paz,1987
9427,SOXDWAN12A8C13489B,ARLSGLC1187B9A969B,brazilian jazz,Village Dance,0
9428,SOXPWVH12A8C13B68E,ARVBRGZ1187FB4675A,rock,4 In The Morning,2006
9429,SONDXDP12A6D4F866C,ARYV1OT1187B9B4C8E,country rock,Cajun Baby (LP Version),1975
9430,SOVXEVL12A6D4FBF1D,ARFZNR41187B990AF7,piano blues,Midnight Jump,1994
9431,SOYHFNB12AB0180890,ARYJA8S1187B9AA816,disco,Marching,2006
9432,SOLDPJU12A81C2281E,AROSW2I1187FB44866,salsa,Que Suene Mi Campana,2000
9433,SOTNMGN12A58A7A6F6,ARSQDUN1187B98D7D7,hip hop,For My People,1990
9434,SOGRSAV12A6701FBBD,ARTH9041187FB43E1F,hip hop,Just Don't Give A Fuck,1998
9435,SOCJTQO12AB017F6AC,ARYSHWJ1187B9AD2D0,post-grunge,Floating,0
9436,SOOOBPU12A6D4FC54A,AR9YV621187B99373E,soundtrack,1001 Robots,2004
9437,SOWYQOV12AF729E1A1,AR46CAD1187FB4D84B,hardcore punk,You Don't Belong,2002
9438,SOESBKZ12A8C1445DA,AR1ZYLH1187B98C159,gangster rap,Ring The Alarm,1999
9439,SOHADGT12A8C13C740,ARBS1OC1187FB44CAF,gangster rap,Respect This Hustle (Explicit Album Version),0
9440,SOTXDYK12AAF3B4B9F,AR1ZHYZ1187FB3C717,qawwali,Meeran Sad Laeen Je Toon,0
9441,SOMCFYL12A81C239F0,ART4QZC1187FB51612,dance pop,Again (Instrumental),1993
9442,SOGIUWE12A670215DC,AR6ET9I1187FB53C65,chill-out,Come On (Sessions@AOL Version),0
9443,SOAFEJH12A6D4F971F,AR2NJG71187FB5203E,jungle music,Forget Me Knots (Bailey Remix),0
9444,SOAZQKU12AB0185DF3,ARHTHC01187B9B6D2A,ballad,Tear It Up (LP Version),0
9445,SOZOPPF12A8A9D9130,ARF3L8J1187B9B7866,black metal,Voyage to eternal Life,1998
9446,SOIWLHH12A8C13B9EE,ARZDYBC1187B9A3142,roots rock,Radioland,0
9447,SOPQNJZ12A58A79564,ARB1KC91187FB38B13,honky tonk,If I Couldn't Hold Back The Dawn,0
9448,SOAHRTY12AC468AF45,AR3YJMO11C8A42B348,avantgarde metal,The Benevolent Path,2007
9449,SOFKQMW12A8C1326B5,ARE2QID1187B98FA19,country blues,Down South Blues,1935
9450,SONRUUU12A8C13C821,ARNDB1X1187B990AA0,hardcore punk,Looking In Your Eyes,1987
9451,SONXCLB12A8C138FEB,ARA8O8L1187B9AD61D,louisiana blues,Doin' It,1985
9452,SORUUEV12A58A7B9FA,ARFXRHR1187B98FF09,delta blues,The Law Gonna Step On You (1931),0
9453,SOCAZDF12A58A7AF5F,ARF3XJD1187FB38DE0,ccm,It Came Upon A Midnight Clear,0
9454,SOOOWIC12A6701C7E5,AR12F2S1187FB56EEF,blues-rock,Crazy,1993
9455,SOUMYPM12A8C138F7E,ARLI9NJ1187B9911FB,glam rock,Bitches For Breakfast,0
9456,SOHNJQL12AB018CC5C,ARPGCHN1187B9A2831,dancehall,Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),0
9457,SOZPDYY12A6D4FE551,AREN1A11187FB527EF,honky tonk,All For The Sake Of The Song,2003
9458,SOIGKLE12AB017B7F3,ARWB3G61187FB49404,blues-rock,Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),0
9459,SOLSWBA12A8C141B9A,AR7LIU31187B98EF11,blues,Chiove,2006
9460,SOEZDOH12A8AE4787A,ARQDTOS12086C11443,chanson,Des VA'tres,0
9461,SOOIPTF12A8C139366,ARZ4Y2H1187FB3C36F,flamenco,Apagon,0
9462,SOCOZST12A67020452,ARE8GLF1187FB52532,rap rock,Parallel Universe (Album Version),1999
9463,SOIUUCE12A6D4F7E2B,ARGVJPK1187B9909EA,pop rock,Lullaby [With Ladysmith Black Mambazo] (Album Version),2006
9464,SOFWWBL12A58A79F8C,AR0RCMP1187FB3F427,classic country,Danny,0
9465,SOBMYTL12A8C134F0E,ARKEZNY1187B9B7F6C,pop folk,Magiki Vradia,0
9466,SOFVUCF12A8C141ABB,ARE0OLY1187B9AD19F,urban folk,Walk On The Wild Side,2008
9467,SOHICSA12AAA8C6B63,ARJFDKM1269FB35F40,los angeles,Elsa,0
9468,SOSESNX12A58A77DE9,ARZVJ641187FB36FA4,jazz funk,Little Sunflower,0
9469,SOBCMRK12A8AE488DF,AR65K7A1187FB4DAA4,hip hop,Dangerously In Love Medley,0
9470,SOWPHIW12A8C13554E,ARVMZFK11F50C4A0D2,hip hop,Army,0
9471,SOUVFZK12AB0182A35,ARLE1JH1187B9B630B,classic rock,The Court,1994
9472,SOFMHGN12A8C136BCB,ARVVLMQ11F4C8456E4,british pop,Dance Of Romance,0
9473,SOXQXTB12AB018ADB0,ARS0W831187B9AF0B7,chamber pop,Creep Live Version,0
9474,SOTUBHO12A6D4F808B,ARDNS031187B9924F0,filk,It Takes A Village (To Raise A Nut) (Live),0
9475,SOOGNRN12A8C13C8E0,AR9RTS51187B996CC8,lovers rock,Over The River,1995
9476,SOCNBNA12A58A79C7E,ARV2X851187FB41A78,post-grunge,11th Street,2000
9477,SOYHNSI12A8C1346E2,AROKPWU11F50C48F1B,bel canto,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,0
9478,SOXFQVY12A58A7B456,AR9W3X91187FB3994C,soft rock,Everyday,1993
9479,SOGGTHX12A8C13595D,ARJWDVS11F4C8456F1,patriotic,Too Far From The Tree,0
9480,SOQIURR12AB018E8B1,ARYAOUL12454A3789B,tango,Nostalgia,0
9481,SOVHFHO12AC3DF6DC4,ARS6HDE1187B99CA29,hard rock,Baby's Got A Habit,0
9482,SONHFAB12AB018B767,AR82DJK1187B991107,rap,The Climb/Paranoia,2004
9483,SOBIQZV12A8C14345A,ARKJKVO1187FB49D0A,chanson,Amour noir N 7,2008
9484,SORCBTO12A8C13F22B,ARSHZBZ1187B98A445,blues-rock,Stop!,2009
9485,SOPXNHL12A58A79B0F,AR7MNIX1187B9A2A68,folk-pop,Need,2005
9486,SOXAOZI12A8C139BB1,ARXBOZ01187FB38261,singer-songwriter,Collide,2003
9487,SOZEWXT12A6D4F9917,ARS4KT21187B9B9438,rock 'n roll,Tercer Mundo,1990
9488,SOIHBIR12AB0182A6C,ARTCO131187B9B9ADB,ccm,Watched By An Angel,0
9489,SODGOBW12AB01803D3,ARTHWIZ1187FB4258D,country rock,I'll Be Around,0
9490,SOCWZCV12A58A7AB87,ARNRPI31187B9AC699,big beat,Keep Hope Alive,1995
9491,SOBEMGL12A6D4F9A50,ARHN74X1187B98D79F,comedy,Getting Old Sucks (Album Version),0
9492,SOSMPOC12AB0188E55,ARB3YS71187FB4E54E,jungle music,Blow-Up (Outtake),0
9493,SOLRNEX12AB0180BDE,AR1PQYO1187B98BEC9,banda,Carre Cutia,0
9494,SOWRXNC12A8C1443EA,ARZCNRW11F50C4A630,blues-rock,Still a Fool,1968
9495,SOIXCZJ12A8C140279,ARW9DSD1187B9A0345,flamenco,La Medalla,2001
9496,SOZUHVM12AB0186FAD,AR502DZ1187B98F8E1,irish folk,The Wedding,0
9497,SOMRLQO12A6D4FD322,AR78WG01187B98E404,salsa,Viralo Al Reves,0
9498,SOALJEB12AC4688E08,ARFKATV1187FB377F9,swamp rock,Glow,0
9499,SOGUAJP12AC468D88E,AR449OQ1187B99B25E,boogaloo,Accept Me,0
9500,SOLYUYS12A81C23F3A,AR323JD1187FB483D0,hip pop,"Piano Sonata No. 29 in B flat major Op. 106  ""Hammerklavier"" (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto",0
9501,SORLBRI12AB0183F0F,ARTWNNQ1187B9A15BC,lovers rock,For All We Know,0
9502,SOSUJKM12A67ADC18D,AR3U3G01187FB58BA7,deep house,Rick's Cafe,0
9503,SOWICJC12A6D4F918D,ARV6QHT1187FB5537A,brazilian pop music,Palavras,0
9504,SOJQBVB12A8C142CCE,AR6F6I21187FB5A3AA,underground rap,Coma,2001
9505,SOCCFVI12A6D4F9646,ARCZN5K1187FB42CF8,blues,Me Duele,2004
9506,SOTMVUQ12A6BD53721,AR2HXXS1187B9AF3E2,dance rock,Nothing To Hold Me,1990
9507,SODDJEB12A8AE479D8,AREWQSE1187B9AEC6C,southern gospel,Somewhere In Between,0
9508,SOAJDNN12AB01852E5,ARJFBZ41187FB560A0,reggae,Novakane,0
9509,SOONMNI12A8C134D2D,ARMSL551187FB3F4B0,post-grunge,God In My Bed,1998
9510,SOPLSRU12AB018860D,ARLPXQE1187B99066C,reggaeton,It Could Never Be You,0
9511,SODTNJI12A8C13AA3E,ARPCDZM1187B996876,ballad,Alma_ CorazA3n Y Vida,0
9512,SOVNUCB12A6D4F9F24,AR10USD1187B99F3F1,post-hardcore,Defend You (Album Version),2005
9513,SOSJBHK12A6D4F8092,ARDNS031187B9924F0,filk,Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live),0
9514,SOUBXDE12A8C136133,ARCID1N1187FB51DA0,flamenco,St Patrick's An Dro,2003
9515,SOEBQYQ12AB0183F46,ARH4N0N1187FB3E1F1,broken beat,Holli Holi Nach Kuriye,2007
9516,SOTCLHP12AB0180336,ARD3LXU1187B9ABFC5,punk,Looking For A Kiss,1977
9517,SOFMJHO12A58A7C148,AR3FE581187FB3F90A,gangster rap,In My Hood (Explicit Album Version),2004
9518,SOGDJWU12A58A7DA10,ARJA1841187FB3A029,dance rock,Baal's Hymn,1982
9519,SOXZVOF12AB0185AF0,AR1PNWN1187FB4A404,boogaloo,No Hay Manera,2006
9520,SOTHXZR12A6D4FAA86,ARX2R5A1187FB5B85B,disco house,Advice,0
9521,SOULTFJ12AB018BE7B,AR8OA0X1187FB4FE50,boogaloo,Yo Soy Abacua,1970
9522,SOZFZDT12A6D4F7646,AR9A5TK1187B9AD07F,alternative rock,Let The Drummer Have Some,1989
9523,SOOKYPR12AB018AD0C,ARY02GH1187B99B223,electro,The Darkness (Komor Kommando Mix),2009
9524,SOXCASM12AC468DC25,ARKIQSL1241B9C90C8,french pop,Glisse,0
9525,SOGCGLF12AC907171E,ARQVZ7F1187FB57CC9,happy hardcore,You Gotta Be Safe,0
9526,SOHTGBG12A6D4F6390,ARFERPC1187FB557F6,cantonese pop,Kan Hai De Ri Zi,0
9527,SOCRCJB12A8C1340CD,ARS03Y81187B98E6ED,melodic hardcore,When Rules Change,2005
9528,SOFAACS12AB0183131,ARI945I1187FB4CC22,calypso,Milkman_ Keep Those Bottles Quiet,0
9529,SOUCJNL12A8C134287,AR051KA1187B98B2FF,hip hop,Psalm 27,0
9530,SOPEGDX12AB017EA4F,ARI648V1187B9B5379,heartland rock,Take The Time,1982
9531,SOCDOHI12AB018AD2C,ARMIQRB12298900AFB,charanga,Rancho Moreno,0
9532,SOUHUDD12A58A7C591,ARFCOGY1187FB454B4,ccm,Together We Stand (Album Version),0
9533,SOLPOGC12AB017D41F,AR8UA7Z1187B9AD9C9,chanson,Cet Air Atrange (Take 1 - Abbey Road Rough Mix),0
9534,SOMGWOC12AB0184C27,ARAILOU1241B9CA8CD,dance-punk,Young Urbans,0
9535,SOIANTQ12A8C13FEC4,AR1WDRJ1187B9BA4B8,sludge metal,I Don't Like You,0
9536,SODWQCV12A6701F288,AR1NJEP1187FB4F4C1,blues-rock,Hold On,2004
9537,SOMKHUF12AB0180C5E,ARW74FW1187FB554AD,cantonese pop,Believe In What I Say,2005
9538,SOBNCYQ12AB01876B5,AR633SY1187B9AC3B9,pop rock,Mykel And Carli,2004
9539,SOJAGFU12AB0185693,ARSDFYB11F50C4F736,grunge,She's Got A Brain (Leli / Zimmerman),0
9540,SOJBRNM12A8C134D10,ARABFU01187FB46712,ccm,Upon This Rock (Fire And Ice Version),0
9541,SONCSNW12A6D4F62D7,AREN9121187B99D57A,modern rock,Momentum,0
9542,SOLXXZC12A58A7B02D,AROC6N61187FB40B14,meditation,6th Chakra: Keynote A - Chakra Suite (Solo Electric Piano Plus Synths),2001
9543,SOLAEZZ12A58A77692,ARNUPIM11F4C83BD4D,noise rock,So Far So Bad So What?,0
9544,SOWSGUG12AB0187CC7,AR2S4CA1187B99632E,ccm,Listen,2005
9545,SOORCRP12AC468E63A,ARC3EZO1187B9B9314,hard rock,Fifi,0
9546,SOPZQPR12A8C137F34,AR828WL1187FB47E81,hard trance,Je Suis Une Cigarette,0
9547,SOXMFQR12AC4686E84,ARC3WPR1187B9A183E,electro,Hydraulic Pimp,2004
9548,SOLTJYW12A81C23712,ARA65601187FB57BD9,progressive house,Lost,2006
9549,SOEAXVC12AB018CBE1,ARE8V001187B994A56,blues-rock,When I Think About Love,0
9550,SODKCCT12A67ADA321,AROI96Z1187B9A5304,vocal house,Speechless,2006
9551,SOTXCIT12AB0180723,ARX83ZF1187FB3B66A,soundtrack,Merry-Go-Round,1996
9552,SOJILXR12A8C141B4E,AR2PT4M1187FB55B1A,flamenco,Nieve,0
9553,SOUIITE12A6D4FC4EA,AR358YS1187FB44A29,country gospel,Up on the House Top,0
9554,SOFFGJY12A8C138CA8,ARARFT81187FB41EEA,louisiana blues,Dos Mujeres,0
9555,SODMDHD12AB018C558,ARJNUTI12802FDFB5A,nu jazz,Sincerely_,0
9556,SOEFKLQ12A8C140047,AR7LIU31187B98EF11,blues,This Is My Life,1992
9557,SORDHXI12A8C13CAF4,ARPEPWU1187FB55B71,black metal,A Void Of Lifeless Dreams,0
9558,SOVTZPG12AC468E907,AR6I54S1187FB48C6B,folk-pop,All Creatures Of Our God And King,2010
9559,SOCAOQG12A8C14464E,ARD0FN11187B9B25CD,brill building pop,Hi De Ho,0
9560,SOGLLCP12A8C141135,ARLZ3CF1187B98BD56,ccm,I Will Bless Your Name,0
9561,SOLINYF12A8C141852,AROIHOI122988FEB8E,irish,Fast Eddie,0
9562,SODWYEY12AC468C30F,AR0JEOI1187B98B918,folk-pop,Endless Light,0
9563,SOCQYLA12A58A79E8E,ARZEA421187FB5B5BA,blue-eyed soul,Hold On To Freedom,0
9564,SOSQPYX12A8C1388EA,ARZE0AG1187FB5BF61,chicago soul,Playgirl's Love,0
9565,SOYJNAI12A8C14150D,ARNLW7H1187B99EC9D,bass music,War,2005
9566,SOBICZZ12A6D4F82E6,AR0QL3J1187FB3748E,samba,Sofrimento De Quem Ama (1997 Digital Remaster),0
9567,SOAXGPF12A8AE46554,ARHEQ501187FB4F898,salsa,La Maquina Del Sabor,0
9568,SOKDVVW12A67ADD8AD,ARSSR8L1187B990BC5,deep house,Make A Move On Me,2005
9569,SOEHKOF12A6D4FA454,ARTJ9GZ1187B9B46DE,soul jazz,Wichita Lineman (LP Version),1970
9570,SOBSCTH12A8C138C4B,ARYUHNV1187FB482AF,world beat,Primal Forces,0
9571,SOEZIKR12AB0184E1D,AR9VEMN1187FB4D75B,dubstep,Power Shower,0
9572,SOTLQAD12A8C1432B4,ARI7DOB1187FB37AA4,indie rock,Zephyrus,2008
9573,SOIXLNS12A8C146E42,ARG8DXO1187B9AF743,ska punk,Fucked,1995
9574,SOMIFOI12A6D4F6A76,AROTIMO1187FB532BF,gangster rap,Ladies And Thugs,0
9575,SOGDDAA12A8C1391A9,ARHBV1W1187B9B496C,happy hardcore,The Same Man (For Matthew),0
9576,SOVIMXL12AB01860DE,AR0X3JJ1187FB3A9A7,honky tonk,Let Me Be the One,1995
9577,SOMECMH12A8C13833C,AR4R9BI1187FB44767,grunge,Endless Winter,0
9578,SOKIBDZ12AB0183317,ARG4KW31187FB51B7C,hard rock,Take It For Granted,2005
9579,SOWOUVW12A6D4FD0C8,ARXHWL31187FB476F4,alternative metal,Nothing (Album Version),2001
9580,SORFCGF12AF729DD6E,ARDIKTV11F43A69FA4,jazz funk,Latin Flute,0
9581,SOPDTXH12A8C1411BD,ARRJ3UC1187FB579D7,hip hop,Jean Dominique Intro,2004
9582,SOKCJMY12A8C1449C1,ARONPP01187B995FB5,oi,Beginning Of The End,1987
9583,SOGTAFY12AB017CF0D,ARXG6L11187FB5695E,downtempo,Tonight,2009
9584,SOYYHCR12A8AE484B5,ARQCFI11187FB5AE43,honky tonk,These Old Eyes Have Seen It All,0
9585,SOZLBTL12A8AE48237,ARUBDQW1187B98D775,tribal house,Nite Life (Sound Factory Version),0
9586,SOHDPIN12AC960DAC9,ARR46IW1187FB51C2E,soundtrack,"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")",0
9587,SOEKWOW12AAF3B5E1B,AR6DGPH1187B998587,memphis blues,Skinny Woman (Gravel Road Woman),0
9588,SOCNSLB12CF5F88EF7,ARMOHN71187FB3959F,post-hardcore,Shameful (LP Version),0
9589,SOFSZCZ12A8C140AB4,AR8ACFK1187B9B4063,piano blues,When I Left Home,0
9590,SOATQEU12AB017BD60,ARN0DMU1187FB5B63A,pop rock,Fall in Philadelphia,1972
9591,SOXBVUJ12A8C13CB38,ARVQZNK11E2835CDAC,r&b,I've Been Trying,2004
9592,SOLISXB12A6D4FB3B6,ARMR44C1187FB433D2,chamber jazz,Southern Jukebox Music (Live) (2001 Digital Remaster),0
9593,SOZRMNB12AB017F016,ARIRAVN11F4C842412,mexico,Juana Democracia / Calipso Del Tlc,0
9594,SOAZKKM12A6D4F7D9D,ARYAEI81187FB3822D,latin jazz,Hala_ Tumba And Timbal,2003
9595,SOFLYJP12A8C141B86,ARPMJGA11F4C83BDFE,patriotic,Two Ruffles & Flourishes / General's March,0
9596,SOHWOYN12A6D4F5F4B,ARDE7I31187FB43352,latin jazz,Peace And Quiet Time,0
9597,SOFKMDX12AB0184231,AR1JD6E1187FB5696C,orchestra,Stuff Like That,0
9598,SOZWVCA12A6D4F9774,ARTZ90C1187FB55D81,country,She Runs,0
9599,SOUFLRE12A58A7D6A0,ARQEPTZ1187FB4CD36,bachata,Irreplaceable,0
9600,SOUYOSU12A8C139214,AROGAPH1187B98CF9C,chanson,Porcelaine,2001
9601,SOFFAYN12A58A7ACEC,ARTZMXB1187B990A55,smooth jazz,Funny,0
9602,SODMQQB12AC3DF6CF0,ARS6HDE1187B99CA29,hard rock,Two Lights [Bonus Track],0
9603,SOFHZSP12A58A79004,ARX2DLI1187FB4DD03,dance rock,Are You The One?,2005
9604,SOHKHHS12B350491C5,ARANOZN1187B9B373E,hardcore punk,Cheer,1986
9605,SONAZLW12AB017F288,AR6W9T51187B9A8B8E,chanson,Le RA(c)cit De Cassard,0
9606,SOAFAGP12A81C22CC3,AR22KLC1187B98E812,humppa,Viimeiset hitaat,1995
9607,SODRVWF12A58A7DB20,AR4CH531187FB4EA21,blackened death metal,Programmed to Consume,2008
9608,SOPWTDE12A8C143C71,ARVQTZP1187FB40283,meditation,Javalon,1989
9609,SOLLLZR12AB0180455,ARID33C1187FB4610A,easy listening,Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster),0
9610,SOUYRLG12A8A9D5A50,AR5RVV91187B9A4238,salsa,1 - 800 - Quiereme - Remix,0
9611,SOFYJJG12A8BEE9583,ARDR4AC1187FB371A1,symphonic rock,Don Carlo (2000 Digital Remaster): Tu che le vanitA  (Elisabetta),0
