index,pmkArtist,fldName,fldLocation
3883,ARRZNBD122C867517B,Los Cumbieros Del Sur,Mexico
3884,ARHR5BC1187B9AC348,Eagles Of Death Metal,Not available
3885,ARSENJW1187B9B053E,Bimbo Band,Not available
3886,ART094K1187B9A08D0,The Even Dozen Jug Band,Not available
3887,ARXGVSB11F4C842CF3,Opals,Not available
3888,ARVCNOU1187FB4C6F0,Emit,Oklahoma
3889,ARCDXI51187FB57A2E,Goose,Ohio
3890,ARUFRGT1187B98ED43,Leo Dan,"Atamisqui, Argentina"
3891,AROGHQQ1187B9890E3,Mil featuring Petey Pablo,Not available
3892,ARLNMEP11C8A41519E,Rockabye Baby!,Los Angeles
3893,ARFNXFR1187B98F6C1,Ned Nash Orchestra,Not available
3894,ARNQESK11F4C83FD6F,Beatnuts with Lil' Donny,Not available
3895,AR8M6LC1187B998D48,Motograter,"Santa Barbara, California"
3896,ARVEXQ51187B9B8237,The Funeral Pyre,California - LA
3897,ARTMM411187FB56FD0,Barry Goldberg,Not available
3898,ARQC4R31187B9A0D88,Jean Ferret,Not available
3899,ARUYGJ31187B9A2FEA,The Summer Obsession,"Jacksonville, FL"
3900,ARYOBYD1241B9C87F8,Dabbler,Vancouver
3901,ARBUOMY1187B99F2EB,Messy Marv,California - SF
3902,ARU5CP31187FB44C3A,Beth Nielsen Chapman,"Harlington, TX"
3903,ARWKLB91187B992270,The Rambos,Not available
3904,ARF9HO21187B9A0D81,Emile Vacher,Not available
3905,AR7BHGD1187FB4E15F,Wanda De Sah,Not available
3906,AREKO1L1187B997EFE,The Radio Department,"Lund, Sweden"
3907,AR5BBK81187B990027,Matt Redman,Not available
3908,AR8K6F31187B99C2BC,Go Fish,"Twin Cities, MN"
3909,ARR9LP21187B9BA390,Jody Bernal,Not available
3910,ARBCUNV1187B98A9FB,Busta Rhymes feat. Linkin Park,"East Flatbush, Brooklyn, NY"
3911,AR02DB61187B9A0B5E,Annie Philippe,Not available
3912,ARUI8FT1187FB5AB13,Mychael Danna & Jeff Danna,Not available
3913,AR3LA671187FB567E4,Grey Area,Not available
3914,ARXKPYC11E2835E356,Lot Lorien,Varna
3915,AROPBVQ1187FB36581,Khold,"Oslo, Norway"
3916,ARNP42K1187B9AB7DF,Banda La Bocana,Not available
3917,AROVY9L1187FB3A97C,George Hamilton IV,"Winston-Salem, NC"
3918,AR91BST1187B98F9A8,Orquesta America,Not available
3919,ARYKFVV1187FB3CA6B,The Golden Age Orchestra_ Paul SummerA ,Not available
3920,ARPNQ6G1187FB3E286,2-Gether feat. Sarinah,Not available
3921,AR7ISJJ1187B9B2CD6,Danny Barnes,Texas
3922,ARH4H1W1187FB53A2E,Premiums,Not available
3923,ARN2M4711C8A423BD6,David Jalbert,"Mascouche, Qc"
3924,AR19QNR1187B9A13C5,Cassidy featuring Swizz Beatz,"Philadelphia, PA"
3925,AR4AR1R1187B98E76F,Joy Enriquez,Not available
3926,ARAK3HK1187FB51B38,The Stems,Australia
3927,AR8AZTM1187FB3FB9C,Julio Iglesias Jr,"Madrid, Spain"
3928,ARD4C1I1187FB4B0C3,Big One,"London, England"
3929,ARSYKGV1187B9A49CD,Nicole Mullen,Not available
3930,ARLXFDN11F4C8417F8,Irtio,Not available
3931,ARF3FRP1187B9A77BF,Groupa,Sweden
3932,ARZ1PTN1187B9967D9,Gene Autry,"Tioga Springs, TX"
3933,ARNAYJN1187B99CD8A,GAPsta Ekman / Tage Danielsson,Not available
3934,ARWIGX11187FB3AC96,Spunk,Not available
3935,ARIOJO01187B9B31B1,Mariachi Silvestre Vargas,Not available
3936,ARI3W3K1187FB49E6F,Cedric Gervais feat. Second Sun,Not available
3937,AR8AZTM1187FB3FB9C,Julio Iglesias Jr.,"Madrid, Spain"
3938,AR5TQ1T1187FB59492,Cornel Campbell,Jamaica
3939,AR85QTQ11A348EFF96,Brooke White,Not available
3940,ARS8DXZ1187B998AA3,Bravehearts featuring Nas and Jully Black,Not available
3941,ARYS9L21187FB367E4,Tones On Tail,Not available
3942,AREWYHV1241B9C696D,Dictafone,Not available
3943,ARXW2MN1187B9B8817,X-ecutioners featuring M.O.P.,"New York, NY"
3944,AR91DZT1187FB4C599,Frost,"Birmingham, England"
3945,ARC39PE1187B9B2C01,Bingo Players,Not available
3946,ARZ0SAE1187FB46680,Hal Russell,"Detroit, MI"
3947,ARXQZPD122988F57B8,Molesta Ewenement,Warszawa
3948,AR06EHB1187FB42914,Chico Cesar,Not available
3949,AR08DYV1187B99A0D7,Reach 454,"New York, NY"
3950,ARXFWVC1187B98ED6B,Jude Cole,"East Moline, IL"
3951,ARDK0551187FB5AC48,Blind Willie Johnson,"Edwards, MS"
3952,ARXK4YK1187FB4D0C4,Dub Pistols feat. TK & Ashley Slater,"London, England"
3953,ARDHWW41187B9A86B0,Paris_ Texas,"Madison, WI"
3954,AR9OLFX1187B9A5762,Bob Willis,"Kosse, TX"
3955,ARWGIFV1187B989947,New Direction,"CHICAGO, Illinois"
3956,AR6JVK31187FB58FE3,Eiffel 65,Not available
3957,AR23MLO119B8668CDA,Jaco & Mixxmaster,Not available
3958,ARBE5BJ1187B98BCFD,Chico Hamilton Quintet,Not available
3959,ARPKMIM1187FB397DE,Mad Are Sane_ The,Not available
3960,ARWGLPE1187FB3E54C,Crowbar,Louisiana
3961,ARUP7CF1187FB40EEB,Abrar - Ul - Haq,Not available
3962,AR82GTS1187FB5662F,Mary Black & General Humbert,Ireland
3963,ARU2I2B1187FB472E8,Moros Eros,"Marietta, GA"
3964,AR7Y8LR1187B991B6F,Jean Corti,Not available
3965,ARK7ZPW1187B99C170,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,"New York, NY"
3966,ARJDUON1187B989F69,David Zinman,Not available
3967,ARUQ6301187FB54EBA,Salt-N-Pepa,Not available
3968,ARONRBJ11F50C49E81,Captain Beefheart & The Magic Band,Not available
3969,ARBR7II1187B9B821E,The Flesh,"Brooklyn, NY"
3970,ARIVGZI11E2835F1FC,BA1/4lent Ceylan,Not available
3971,ARPTOWL11F50C47FB8,Kris Gruen,NY - New York City
3972,ARLPXQE1187B99066C,Bonita,jakarta
3973,ARMW52H1187B98C835,Betika_ Daouda,UK - England - South East
3974,ARDE52X1187FB438CD,Billy Pilgrim,Georgia
3975,ARIVB351187B9B485E,Porno For Pyros,"MILWAUKEE, Wisconsin"
3976,ARCHKD91187B9A0A42,The Ronettes,"New York, NY [The Bronx]"
3977,ARAO0RA1187FB587F2,My Little Airport,Hong Kong
3978,ARJJ8I01187FB4CE98,JosA(c)lito,Jaen
3979,AR1PCLK1187FB5BBFF,Angelo Badalamenti / Keira Knightley,New Jersey
3980,AR6BUE51187B9B5D71,Markus,Kentucky
3981,ARPDVPJ1187B9ADBE9,Usher Featuring The Nu Beginning,"Atlanta, GA"
3982,ARK7ZPW1187B99C170,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,"New York, NY"
3983,AR02PUA1187FB52574,Hoodfellas,Not available
3984,ARX8PZU1187B9AA7E2,Mighty Joe Young,"Shreveport, LA"
3985,ARO2PB81187B98EB4A,Lari White,"Dunedin, FL"
3986,ARKAUWC122988EDAD8,George Schuller,NY - New York City
3987,AR4CL6I11C8A4158B4,IMISKOUBRIA featuring Etsi De,Not available
3988,AR60ZZX1187FB52E29,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,"New York, NY [Queens]"
3989,AR3FE581187FB3F90A,DJ Clue / Fabolous Sport,"New York, NY [Queens]"
3990,ARSS4Y41187B9B0AC6,Bobaflex,"Huntington, WV"
3991,ARLLUSZ1187B98ACDC,Tha Liks,Not available
3992,ARQ2PMX1187FB38D62,Hins Cheung,Not available
3993,AR95F611187B99CE1C,Anita Kerr,"Memphis, TN"
3994,ARTPCQ41187B9AB42C,Adrenalin O.D.,Not available
3995,AR6742W1187B989AA9,Joe Graves & The Diggers,Not available
3996,AR0GB821187B99FE96,Dean Evenson,Not available
3997,ARQXGWX11F50C49BC7,Vincent Bruley,Not available
3998,ARRZQZE1241B9CBFBB,Arctique,Not available
3999,ARL3X871187B996C0C,Lacy J. Dalton,"Bloomsburg, PA"
4000,AR9K6SJ1187B989A32,Cassius Clay,New Jersey
4001,ARHCZHQ12086C11407,Henri Rene And His Orchestra,Not available
4002,AR0S0EO1187FB490BE,Disco D feat. Lola Damone & Helluva,"St. Louis, MO"
4003,AROWNZP1187FB3C028,Black Box,Illinois
4004,ART9G811187FB55F2D,Monika_ Wolfgang,Greece
4005,ARSPUJF1187B9A14B8,Death Cab for Cutie,Not available
4006,ARTE6AQ1187B9B2826,High Strung_ The,"Detroit, MI"
4007,AROKAO61187FB38105,Four Tet,Not available
4008,ARDGFTD11F4C83C209,Dale Russ / Finn MacGinty,Not available
4009,ARFKY7F1187FB3EFAC,Axe,"Tyneside, England"
4010,AR7QCFK1187B98D320,Joe Derrane_ Frankie Gavin_ Brian McGrath,Not available
4011,AR0VR1O1187B9A0F1F,Truckfighters,Arebro
4012,ARHWO3N1187B98F196,Eugene McDaniels,"Kansas City, MO"
4013,ARZE0AG1187FB5BF61,The Five Stairsteps,"Chicago, IL"
4014,ARRXG5Y1187B9AA016,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,ABD
4015,AR37XMN1187B9AC408,Lighthouse Family,"Newcastle, England"
4016,AR32JLC1187B9946AF,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,Not available
4017,ARGA5RF1187FB5C7EB,Socialburn,Not available
4018,AR91GW21187FB4F642,Roger Miller,"Fort Worth, TX"
4019,ARAJRG51187B9B4BEF,Sal Mineo,Not available
4020,AR3N54Z119B86681C9,Vinylbase,Not available
4021,ARV7J871187FB4F8B6,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,Not available
4022,ARL6FF81187FB5A916,Panic! At The Disco,"Las Vegas, NV"
4023,ARIZLHQ1187B9A18C4,Eduardo Fernandez,Not available
4024,ARHNCQ31187B9915DC,Los Cisnes,"Teoc, MS"
4025,AR7AYQG1187B994B3F,Defari,Not available
4026,ARQ3VBJ1187FB3FE55,Dario Marianelli,Not available
4027,AREUUVW1187B99A697,Paul Stanley,"Queens, NY"
4028,AR74J3U1187FB5CDDB,Liam O'Flynn,Not available
4029,ARKN6PC1187B98A4D0,The California Cajun Orchestra,Not available
4030,ARTBHYK122988EFB03,LaWanda Page,Not available
4031,ARKSZW81187B9B695D,Mariah Carey Featuring Da Brat & JD,"New York, New York"
4032,ARB8KZ11187B9A21ED,Steve Harvey,Georgia
4033,AR8L3QV1187FB4C0BB,Bruno Sanfilippo,Buenos Aires
4034,AROZFLY11F50C4F54F,Rainforest Trio,Florida
4035,ARI6WJS1187B9B2D7B,Deepface,Not available
4036,AR9JNFU1187B9B9868,Gal Costa,"Santo Amaro da Purificai?1/2, Bra"
4037,ARBS1OC1187FB44CAF,T.I.,"Atlanta, GA"
4038,ARK2P961187B9AD524,Britny Fox,"Philadelphia, PA"
4039,ARRTJ3W1187B993212,Power Pill Fist,Not available
4040,ARKOETA1187FB36CAB,Year of Desolation,Not available
4041,ARVVZ6Q1187B98D05D,Olive,United States
4042,ARWSMNZ1269FCD10FC,Tim Hornsby,Not available
4043,ARWNGWU124207838D7,Peter Hunningale,Not available
4044,AR9696A1187FB550A1,Nicolas Bacchus,Not available
4045,AR62MPO1187FB46421,David Benoit,"Bakersfield, CA"
4046,AR6OTKA1187B9B6697,32 Leaves,Arizona
4047,ARJDR071187B98CBBB,Barbara Carr,"St. Louis, MO"
4048,ARYZQIU1187FB4BBF8,Louie Ramirez,"New York, NY"
4049,AR02IU11187FB513F2,Tito PuentA(c),"New York, NY"
4050,ARFQTFS12086C14218,Orenda,Not available
4051,ARCQQ3S1187B9A6D98,DJ Primo,Texas
4052,ARROLGK1187FB5738D,The Advantage,"Nevada City, CA"
4053,ARYR56R1187FB3DEEE,Pepe Romero,Not available
4054,ARIRCA31187FB58E84,The Maine,Maine
4055,ARC39PE1187B9B2C01,Major Lazer,Not available
4056,ARCLLH11187FB48DE0,Jimmie Vaughan,"Dallas, TX"
4057,ARQEPTZ1187FB4CD36,Toby Love,US
4058,ARG5OIV1187B99329D,Camerata Brasil,Not available
4059,ARRJ3UC1187FB579D7,Wyclef Jean featuring Prodigy of Mobb Deep,"Croix-des-Bouquets,  Haiti"
4060,ARMHR011187B9A62B5,El Barrio,"Spanish Harlem, New York City, NY"
4061,AR4B1LP1187FB55C83,Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,Not available
4062,AR2F0FX1187B9A9ECE,TAKARU,Not available
4063,ARJ8YLL1187FB3CA93,Morton Gould,"Richmond Hill, NY"
4064,ARA2GMZ1187B98CB13,The Wilburns,Not available
4065,AR3L4P91187FB42189,Dann Huff,Nashville
4066,AR49REC1187B9AFDF4,T Lavitz,Not available
4067,ARB0WNP1187B9AC4AB,Samy Deluxe,Not available
4068,AROYTOV1187FB4C7F8,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,Not available
4069,ARJG34V1187FB3AC14,The Abominable Iron Sloth,"Sacramento, CA"
4070,ARBGVEC1272BA8350B,Josh Mullins,Not available
4071,ARTAIYM11F50C4E159,The Capitol Years,Not available
4072,ARRUGT71187B98F222,Cyndi Wang,Not available
4073,ARWQ3W11187FB3F35E,Eleanor McEvoy,"Dublin, Ireland"
4074,ARJJVXV11F50C4EF76,Population Reduction,Not available
4075,ARBVUUG11F50C48750,Fajardo,Not available
4076,AR2L2GV11C8A42C818,Marcel Azzola,Not available
4077,AR90Z4C1187B98A260,Meiway,Not available
4078,ARCOAFH1269FCCF4AB,The Fool'S Nose,Not available
4079,AREBBGV1187FB523D2,Mike Jones,"Houston, TX"
4080,ARHCHE61187B9AB217,Harry Choates,"Rayne, LA"
4081,ARLR9U31187B9A71AD,Iggy And The Stooges,"Ann Arbor, MI"
4082,ARH6S8I1187B9893FB,The Allies,Washington
4083,AR6GR981187FB5184A,Sheek Louch,"BROCKTON, Massachusetts"
4084,AR70C8A1187B99B56D,Papp'os Blues,Not available
4085,AR2XH7R1187B998D30,Renato Borghetti,Brazil
4086,ARL43EQ1187FB4D5EC,Throw The Fight,Minnesota
4087,ARWDDAE11F4C844B57,Donna Ares,Not available
4088,ARQZRQ11187B9A5918,John P. Kee,"CHARLOTTE, North Carolina"
4089,ARO9XCZ1187B99C255,Nolwenn Leroy,"St. Renan, France"
4090,ARNI9J91187B9ACFCD,The Primitives,"Oxford, England"
4091,ARBE5BJ1187B98BCFD,The Chico Hamilton Quintet,Not available
4092,ARDEDYX124549A41AF,AUDIO.3,Not available
4093,ARVFDXZ1241B9C8865,Pedro Garcia & His Del Prado Orchestra,Not available
4094,ARO2U2Q119B86692A8,Fleet Foxes,"PHILADELPHIA, Pennsylvania"
4095,ARWRMEN11F50C4BD18,Elliot Smith,Not available
4096,AR8I87E1187FB57E2E,AndraA(c) Crouch & Solid Gospel,"Pacoima, CA"
4097,ARKT5SH1187B9AE8BF,Murderdolls,"HOLLYWOOD, California"
4098,ARNI8K81187FB423C7,Human Disease,Not available
4099,ARF9BNW1187FB3F54B,Dottie West,"McMinnville, TN"
4100,ARGCFSQ122988F7D0B,Buckeye Politicians,Ohio
4101,AR1J7881187B9959D8,First Blood,"San Francisco, CA"
4102,ARBNXYA1187FB51C50,Daddy Yankee / May-Be,Puerto Rico
4103,ARD2F1Z1187FB3D27E,Carlton Livingston,"St, Mary, Jamaica"
4104,ARAVWPR1187FB4736D,Mac Dre,"CALIFORNIA, California"
4105,AR7GYNZ1187FB44803,Christian adam,Not available
4106,ARDRQOR11F4C844DA4,Nikos Kalaintzis,Not available
4107,ARISRD71187FB57AE8,Denise Ho,Not available
4108,ARBHPBX1187FB47102,Daywind Studio Musicians,Minnesota
4109,ARV91AY1187FB52E52,Love and Rockets,Not available
4110,ARI88U61187FB41C60,Billy Walker,"Ralls, TX"
4111,ARNHMFD1187FB3B3F6,LL Cool J / Amil,"Bayshore, Long Island, NY"
4112,ARH72941187B989591,Gato Perez,Not available
4113,ARPCEWC11F4C83EEA7,Eddie Palmieri,Not available
4114,ART7R7N1187B9B999C,GZA/The Genius,Not available
4115,AR5OH1V1187FB574C3,Vivian,"Shreveport, LA"
4116,ARQIB731187FB3BE17,Arthur Fiedler,"Boston, MA"
4117,AR1518Q1187B98A906,Poptart Monkeys,"Harrisburg, PA"
4118,ARQY95Q1187FB3E53A,Melissa Auf der Maur,Not available
4119,AR6HFW21187B9A8922,Kill The Client,Dallas TX
4120,AR38I491187B9B2F2D,Lil Boosie & Webbie,Not available
4121,ARPVMJZ1187FB48D2D,Willie Colon,"New York, NY [The Bronx]"
4122,ARUJTBL1241B9C9BB7,Endres,Not available
4123,ARVO6RD1187FB403CA,Annie Minogue Band,NY - New York City
4124,ARRGJY81187B9B2878,J-MACK,Indiana
4125,ARHG53Q1187B9ACBFC,Alias,Georgia
4126,AR2VJMU1187B9947AF,Donna Fargo,"Mount Airy, NC"
4127,AREN1A11187FB527EF,Roger Creager,Not available
4128,AR9C8IE1187B9ACC99,System of a Down,"Los Angeles, CA"
4129,ARPXDY61187B9AD0A8,Clannad,Ireland
4130,ARDZRMF122988F7633,Session Americana,United States
4131,ARLOIDN1187B9B060D,DJ Guy,Not available
4132,AR8CT8U1187FB4D803,Dexy's Midnight Runners,"Birmingham, England"
4133,AR3ZV061187FB3C821,Moving Cloud,Not available
4134,ARMX5R91187B991E20,Johnny Vicious,Not available
4135,AR81BPV1187B9AED0E,The Fire Theft,Not available
4136,ARDNW1B1187FB4ABBB,Africando All Stars,Not available
4137,ARPFHN61187FB575F6,Lupe Fiasco feat. GemStones,"Chicago, IL"
4138,ARR2BHS1187B9B8FA7,Minnie Riperton,Not available
4139,ARCF2WB1187FB54132,Lightforce,AUSTRALIA
4140,AR65K7A1187FB4DAA4,Sean Paul,Jamaica
4141,ARRMOXN122988EE92C,Jacques Ferchit,Not available
4142,AR8OSA91187B9B9BA2,Gunther & the Sunshine Girls,Not available
4143,ARUP17W1187B98CAB9,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,"Chuckatuck, VA"
4144,ARYXJ5A1187B9B9E56,Los DelinqA1/4entes,Jerez De La Frontera (CA!diz)
4145,ARAA1VM1187B994013,Daler Mehndi;Chitra,Not available
4146,ARMZSTW1187B99DC0D,Jericho,"Toronto, Ontario, Canada"
4147,AR1HK7B1187FB55747,TYR,Not available
4148,ARQ6QOK1187B9B0A2E,Kalibas,Not available
4149,AREPOUG11F4C83D36C,DJ Rashad featuring DJ Chi Boogie,Not available
4150,ARPGTHP1187B9AC284,Temple Of The Dog,Not available
4151,ARLYOE51187FB36902,Derek Bailey,"Sheffield, England"
4152,ARGF5QG1187B9AC84F,Geiom,Not available
4153,AR4YY6D1187B9AEC44,Spooky Tooth / Mike Harrison,Great Britain / UK
4154,AR0U44O1187B99007C,Republica,"London, England"
4155,AR5M4GN1187FB3F2F6,Bruce Robison,Texas
4156,ARHIC3Q1187B9B1773,Big Daddy Kane,Brooklyn
4157,ARZ8IPU1187FB38846,A-Mei,Not available
4158,ARWIMT21187B9B5AEC,Joe Turner / Pee Wee Crayton / Sonny Stitt,Mississippi
4159,AR49IQD1187FB37EA7,Xzibit,Los Angeles CA
4160,ARW3KQ51187B9A0E0C,Les Witches,Not available
4161,ARQXGWX11F50C49BC7,Manuel & The Music Of The Mountains,Not available
4162,ARQCYDK122BCFCC606,Paris Musette,Not available
4163,ARKJJZN1187B9AFC88,Taal,Not available
4164,ARO81XD1187FB38096,Egberto Gismonti,Not available
4165,ARRYTVF1187FB4A460,Click / Click_ M_Ferri,Maryland
4166,ARTX57T1187B98F34B,Luciano,Jamaica
4167,AR8B1WY1187FB38366,Rakim feat. Tracey Horton,"Long Island, NY"
4168,ARN0NCG1187B9911A9,Vincenzo,Marseille
4169,ARDW9RF1187B99002C,Triana Pura,Not available
4170,AR67FTZ1187B9975EC,Maria & Margot Hellwig/Die Garmischer AlpenjA$?ger,NY - New York City
4171,AR8W8DN1187FB35ED0,The Germs,"El Paso, TX"
4172,ARSQIM51187B9B460E,YAPlintu,Not available
4173,ARFTMGO1187B9A777A,Percy Faith & Felicia Sanders,"Toronto, Ontario, Canada"
4174,ARYTTQW1187B9BA487,Frank Vignola,Not available
4175,AR37K6O1187B9AD049,Savoy Brown,United Kingdom
4176,ARTYXQC1187B9ACAB2,Shaggy / Brian & Tony Gold,"Kingston, Jamaica"
4177,ARI0XA21187B9B26FC,Tri Atma,Not available
4178,AROBSHL1187B9AFB01,A Day To Remember,"SALINAS, California"
4179,ARNJCPV1269FCD1139,Namatjira,Not available
4180,AR6BIWA1187B9ABAE8,Jack Orsen feat. Fumanschu_ Justus,Not available
4181,ARYBP3U1187B9B3A4C,Sensations,"Philadelphia, PA"
4182,AR3UFKE1187B9B186E,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,Not available
4183,ARWOGTM11F4C83E795,The Small Knives,Not available
4184,ARSFWGS1269FB35F84,Eclier,Not available
4185,ARHP4FT1187FB3897C,Billy Murray,Not available
4186,ARF3FRP1187B9A77BF,Groupa Med Lena Willemark,Sweden
4187,ARJH2E61187B9A1627,Clockwise,CANADA - Ontario
4188,ARZ0LFY1187FB4FE17,Orthrelm,Not available
4189,ARBV2AK1187FB5BA33,Len Barry,"Philadelphia, PA"
4190,AR1Q25M1187B9B0D73,Orquesta Romantica de La Habana,"Amityville, NY"
4191,ARASOUV1241B9C975C,Rhian Lois,Not available
4192,AR2F4501187FB3EC2E,Sounds Of Blackness,"Minneapolis/St. Paul, MN"
4193,ARNTRZQ122ECCBC53C,Mr. Blue,Delaware
4194,AROP6331187FB398F7,Parallel Sound,Not available
4195,ARNMWP51187FB3E963,Leroy Huston,"Chicago, IL"
4196,AR0SY101187B9B44BE,For Squirrels,Not available
4197,AR1H4F51187B9946A5,Sunidhi Chauhan / Anu Malik / Jatin Sharma,Not available
4198,ARNG61X1187B98C7DF,The Blind Boys Of Alabama,"Talladega, AL"
4199,ARTHIJ41187FB57411,Princess Lover,Martinique French
4200,ARZQ6SW1187B9AD3E2,Antigone Rising,New Jersey
4201,ARADCSF11F4C8416CD,Crusaders,Not available
4202,ARTXJFJ1241B9C55EF,Karnig Sarkissian,United States
4203,ARCDCFY122ECCBCC6A,Proficy,Pennsylvania
4204,AR0PUK71187B9AC3C0,Marvin Hamlisch;John Lithgow;Jeffrey Huard,"New York, NY"
4205,ARRTI6E1187B9A661D,Tony Tuff,Not available
4206,AR90X8J1187B995250,Caramell,Sweden
4207,AR1M7ZD1187B9B0D55,Winston McAnuff_ The Bazbaz Orchestra,Not available
4208,ARSHTBB1241B9C434A,Cedric Myton,Not available
4209,ARU5BXG119B86698FE,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,Not available
4210,AR1RZ1E1187FB5A62E,Mick Clarke,Not available
4211,AR898OD1187B9A14BB,Olga TaA+-A3n,Not available
4212,ARJK0ID1187B9A7A02,Ebru Yasar,Not available
4213,ARJ45QE1187FB423B8,Ultimate Tracks,"Dearborn, MI"
4214,AR6UQ8H1187B99DA9E,Chacho,New Mexico
4215,ARDCIH31187B98B241,Edelweiss,Not available
4216,ART9Z1P1187FB36C94,Edmundo Ros & His Orchestra,Venezuela
4217,ARAAP251187B99DDE0,Guaco,"Maracaibo, VE"
4218,AR06EB01187FB40150,NOFX,"Los Angeles, CA"
4219,AR18B3W1187B9A5AAA,Louisa Mark feat. Kevin Henry,Not available
4220,ARCYE581187B9A1482,Timo Maas featuring MC Chikaboo,Not available
4221,ARMLEY51187FB5BF8F,Havok,Not available
4222,ARPQWQ41187FB3E8A1,Los Salvajes,Not available
4223,ARIDQH31187B9ACB84,BMX Bandits,Scotland
4224,ARLVEYZ1269FCCFC01,Rustless,Not available
4225,ARFQWAA1187FB3BACB,Julissa,Texas
4226,ARC8S7S1187B98D50B,Marc Dorsey,Not available
4227,ARY4EC01187B9AA3EC,Plaza,Not available
4228,ART62WC1187FB47E80,Jim Jones / Chink Santana,New Mexico
4229,ARCRNVV1269FCD5B9C,Giorgos Marinis,Not available
4230,ARXW2MN1187B9B8817,X-ecutioners featuring Tom Tom Club & Biz Markie,"New York, NY"
4231,ARHSMIG1187B99C199,3 of Hearts,Not available
4232,ARNJCYH11C8A42AC5F,Ciaran Byrne,Not available
4233,ARMAPSZ11F50C48146,Hollowtip,Pennsylvania
4234,ARPJQLM1269FCCFBFF,Pete Bamboo,Not available
4235,AR2VROU1187FB532D7,The Token,"Brooklyn, NY"
4236,AR60C3O1187FB46737,Kurtis Blow,"Harlem, New York, NY"
4237,ARFIUBJ1241B9CA443,Portobello,Not available
4238,ARGTZL71187FB597C2,One Be Lo,Detroit MI
4239,ARAA88L1187B9A29C1,Bodies In the Gears of the Apparatus,Not available
4240,ARZAHDN1187B9B4BED,Ice & Breeze,Tennessee
4241,AR7GOK91187FB455F5,Jean-Jacques Goldman;Edith Lefel;Malavoi,"Paris, France"
4242,AREW1KO1187B98E42E,Irish Tenors,Not available
4243,ARBU6D71187B9B5319,Clarence Gatemouth Brown,"Vinton, LA"
4244,ARCLGCL1241B9CA830,"MichA""le Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti",Not available
4245,ARWSPAI12420782828,Necrodaemon,Not available
4246,ARCEOW71187B9A5A71,Big Audio Dynamite,"London, England"
4247,ARS8IP61187B9AA5E7,Sound Field,Not available
4248,ARNVH8S1187FB52F86,Heavy D,"Jamaica, West Indies"
4249,ARJ1YJV1187B9955DA,Crucial Conflict,"Chicago, IL"
4250,AR2SMD91187B9B0582,The Mighty Mighty Bosstones,"Boston, MA"
4251,ARCPY7O1187FB5C0B7,RIDDLIN' KIDS,"Austin, TX"
4252,AR0OTEX1187FB3600D,Los Del Rio_ The D.E.Y.,Not available
4253,ARDIKTV11F43A69FA4,Eumir Deodato,Not available
4254,ARIYFYD1187FB3F0E5,Anane,Not available
4255,AR1ZYLH1187B98C159,Naughty By Nature featuring Phiness,"East Orange, NJ"
4256,ARP7AOI1187FB518B4,Mum,Not available
4257,ARLLRL61187B9B6698,The Sonics_ Charlie & The Tunas,"Tacoma, WA"
4258,ARFQAQV1187B9A9AD5,Yndio,Not available
4259,ARP3CRB1187FB410B1,Sukshinder Shinda,Not available
4260,ARMOE2A1187B991F89,Liquid Spill,GERMANY
4261,AR6XZ861187FB4CECD,The Beatles / Tony Sheridan,"Liverpool, England"
4262,ARMAC4T1187FB3FA4C,Nora,"Morris Plains, NJ"
4263,ARCIXWX1187FB4F1DF,Scweez,California - SF
4264,ARDL03L1187B997FBE,FlA$?skkvartetten / Daniel Bellqvist,Not available
4265,ARG99CA1187FB3D09A,2XL,Washington DC
4266,ARE3LP51187B9ACD29,Leann Rimes & Brian McFadden,Not available
4267,AR80YG31187FB58A13,The Bronx Horns,New York
4268,ARVCCEM11F4C83DD74,D.R.S.,Texas
4269,ARZFAGI12420783C02,The Harvard Lampoon Comedians,Not available
4270,ARH2QI91187FB3788D,David Guetta - Joachim Garraud - Chris Willis,Not available
4271,ARE8AJ31187B99A8DF,Pam Thum,Not available
4272,AREFUMW11F4C844D2B,Greek Gypsy Musicians,Not available
